,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
200,"['HUSHPUPPIES', 'BAREEZE']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
201,"['SANASAFINAZ', 'HUSHPUPPIES']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
202,"['SANASAFINAZ', 'BAREEZE']",['HUSHPUPPIES'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
203,"['HUSHPUPPIES', 'BAREEZE']",['SANASAFINAZ'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
204,"['HUSHPUPPIES', 'KHAADI']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
205,"['BAREEZE', 'KHAADI']",['HUSHPUPPIES'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
206,"['HUSHPUPPIES', 'BAREEZE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
207,"['NIKE', 'BAREEZE']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
208,"['Junaid Jamshad', 'BAREEZE']",['NIKE'],0.034090909,0.375,0.022727273,0.666666667,1.777777778,0.009943182,1.875
209,"['STYLO', 'BAREEZE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
210,"['Junaid Jamshad', 'KAYSERIA']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
211,"['KAYSERIA', 'BAREEZE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
212,"['BAREEZE', 'BONANZA']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
213,"['Junaid Jamshad', 'BAREEZE']",['BONANZA'],0.034090909,0.170454545,0.022727273,0.666666667,3.911111111,0.016916322,2.488636364
214,"['BAREEZE', 'KHAADI']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
215,"['KHAADI', 'BAREEZE']",['LIMELIGHT'],0.011363636,0.125,0.011363636,1,8,0.009943182,inf
216,"['LIMELIGHT', 'BAREEZE']",['KHAADI'],0.022727273,0.090909091,0.011363636,0.5,5.5,0.009297521,1.818181818
217,"['KHAADI', 'BAREEZE']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
218,"['KHAADI', 'SAPPHIRE']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
219,"['KHAADI', 'BAREEZE']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
220,"['LIMELIGHT', 'BAREEZE']",['SAPPHIRE'],0.022727273,0.090909091,0.011363636,0.5,5.5,0.009297521,1.818181818
221,"['LIMELIGHT', 'SAPPHIRE']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
222,"['WARDA', 'LIMELIGHT']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
223,"['WARDA', 'BAREEZE']",['LIMELIGHT'],0.011363636,0.125,0.011363636,1,8,0.009943182,inf
224,"['LIMELIGHT', 'BAREEZE']",['WARDA'],0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
225,"['CHENONE', 'BAREEZE']",['LIMELIGHT'],0.034090909,0.125,0.022727273,0.666666667,5.333333333,0.018465909,2.625
226,"['LIMELIGHT', 'BAREEZE']",['CHENONE'],0.022727273,0.193181818,0.022727273,1,5.176470588,0.018336777,inf
227,"['METRO', 'MARIA.B']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
228,"['METRO', 'BAREEZE']",['MARIA.B'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
229,"['NISHATLINEN', 'MARIA.B']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
230,"['NISHATLINEN', 'BAREEZE']",['MARIA.B'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
231,"['MARIA.B', 'SAPPHIRE']",['BAREEZE'],0.034090909,0.113636364,0.022727273,0.666666667,5.866666667,0.018853306,2.659090909
232,"['BAREEZE', 'SAPPHIRE']",['MARIA.B'],0.034090909,0.136363636,0.022727273,0.666666667,4.888888889,0.018078512,2.590909091
233,"['MARIA.B', 'BAREEZE']",['SAPPHIRE'],0.034090909,0.090909091,0.022727273,0.666666667,7.333333333,0.019628099,2.727272727
234,"['BEECHTREE', 'MARIA.B']",['BAREEZE'],0.022727273,0.113636364,0.022727273,1,8.8,0.020144628,inf
235,"['BEECHTREE', 'BAREEZE']",['MARIA.B'],0.022727273,0.136363636,0.022727273,1,7.333333333,0.019628099,inf
236,"['MARIA.B', 'BAREEZE']",['BEECHTREE'],0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
237,['BEECHTREE'],"['MARIA.B', 'BAREEZE']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
238,"['MARIA.B', 'BONANZA']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
239,"['NISHATLINEN', 'METRO']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
240,"['METRO', 'BAREEZE']",['NISHATLINEN'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
241,"['NISHATLINEN', 'BAREEZE']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
242,"['METRO', 'BAREEZE']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
243,"['OUTFITTER', 'BAREEZE']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
244,"['STYLO', 'BAREEZE']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
245,"['NIKE', 'BAREEZE']",['BONANZA'],0.034090909,0.170454545,0.022727273,0.666666667,3.911111111,0.016916322,2.488636364
246,"['BAREEZE', 'BONANZA']",['NIKE'],0.034090909,0.375,0.022727273,0.666666667,1.777777778,0.009943182,1.875
247,"['NISHATLINEN', 'BONANZA']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
248,"['NISHATLINEN', 'BAREEZE']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
249,"['SANASAFINAZ', 'OUTFITTER']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
250,"['SANASAFINAZ', 'BAREEZE']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
251,"['OUTFITTER', 'BAREEZE']",['SANASAFINAZ'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
252,"['OUTFITTER', 'BAREEZE']",['CHENONE'],0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
253,"['BAREEZE', 'KHAADI']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
254,"['OUTFITTER', 'BAREEZE']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
255,"['SANASAFINAZ', 'BAREEZE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
256,"['BAREEZE', 'KHAADI']",['SANASAFINAZ'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
257,"['BEECHTREE', 'SAPPHIRE']",['BAREEZE'],0.022727273,0.113636364,0.022727273,1,8.8,0.020144628,inf
258,"['BEECHTREE', 'BAREEZE']",['SAPPHIRE'],0.022727273,0.090909091,0.022727273,1,11,0.020661157,inf
259,"['BAREEZE', 'SAPPHIRE']",['BEECHTREE'],0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
260,['BEECHTREE'],"['BAREEZE', 'SAPPHIRE']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
261,"['CHENONE', 'SAPPHIRE']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
262,"['STYLO', 'BONANZA']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
263,"['STYLO', 'BAREEZE']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
264,"['CHENONE', 'WARDA']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
265,"['WARDA', 'BAREEZE']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
266,"['BAREEZE', 'KHAADI']",['KAYSERIA'],0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
267,"['KAYSERIA', 'BAREEZE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
268,"['BATA', 'BONANZA']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
269,"['BATA', 'BONANZA']",['GULAHMED'],0.022727273,0.193181818,0.022727273,1,5.176470588,0.018336777,inf
270,"['BATA', 'GULAHMED']",['BONANZA'],0.034090909,0.261363636,0.022727273,0.666666667,2.550724638,0.013817149,2.215909091
271,"['BATA', 'BONANZA']",['NDURE'],0.022727273,0.25,0.011363636,0.5,2,0.005681818,1.5
272,"['BATA', 'BONANZA']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
273,"['LIMELIGHT', 'BATA']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
274,"['BATA', 'BONANZA']",['LIMELIGHT'],0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
275,"['BATA', 'GULAHMED']",[' BORJAN'],0.034090909,0.272727273,0.022727273,0.666666667,2.444444444,0.013429752,2.181818182
276,"[' BORJAN', 'GULAHMED']",['BATA'],0.045454545,0.170454545,0.022727273,0.5,2.933333333,0.014979339,1.659090909
277,"['BATA', ' BORJAN']",['Junaid Jamshad'],0.068181818,0.409090909,0.045454545,0.666666667,1.62962963,0.017561983,1.772727273
278,"['BATA', 'Junaid Jamshad']",[' BORJAN'],0.090909091,0.272727273,0.045454545,0.5,1.833333333,0.020661157,1.454545455
279,"['NIKE', 'BATA']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
280,"['BATA', 'NISHATLINEN']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
281,"['BATA', 'STYLO']",[' BORJAN'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
282,"['STYLO', ' BORJAN']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
283,"['BATA', 'BONANZA']",[' BORJAN'],0.045454545,0.272727273,0.022727273,0.5,1.833333333,0.010330579,1.454545455
284,"[' BORJAN', 'BONANZA']",['BATA'],0.045454545,0.170454545,0.022727273,0.5,2.933333333,0.014979339,1.659090909
285,"['BATA', ' BORJAN']",['KHAADI'],0.068181818,0.272727273,0.045454545,0.666666667,2.444444444,0.026859504,2.181818182
286,"['BATA', 'KHAADI']",[' BORJAN'],0.056818182,0.272727273,0.045454545,0.8,2.933333333,0.029958678,3.636363636
287,"[' BORJAN', 'KHAADI']",['BATA'],0.068181818,0.170454545,0.045454545,0.666666667,3.911111111,0.033832645,2.488636364
288,"['LIMELIGHT', 'BATA']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
289,"['LIMELIGHT', 'GULAHMED']",['BATA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
290,"['BATA', 'HUSHPUPPIES']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
291,"['HUSHPUPPIES', 'METRO']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
292,"['BATA', 'HUSHPUPPIES']",['BONANZA'],0.034090909,0.170454545,0.022727273,0.666666667,3.911111111,0.016916322,2.488636364
293,"['BATA', 'BONANZA']",['HUSHPUPPIES'],0.045454545,0.170454545,0.022727273,0.5,2.933333333,0.014979339,1.659090909
294,"['HUSHPUPPIES', 'BONANZA']",['BATA'],0.045454545,0.170454545,0.022727273,0.5,2.933333333,0.014979339,1.659090909
295,"['NIKE', 'BATA']",['Junaid Jamshad'],0.022727273,0.409090909,0.022727273,1,2.444444444,0.013429752,inf
296,"['OUTFITTER', 'BATA']",['Junaid Jamshad'],0.056818182,0.409090909,0.045454545,0.8,1.955555556,0.022210744,2.954545455
297,"['BATA', 'Junaid Jamshad']",['OUTFITTER'],0.090909091,0.477272727,0.045454545,0.5,1.047619048,0.002066116,1.045454545
298,"['BATA', 'STYLO']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
299,"['BATA', 'BONANZA']",['Junaid Jamshad'],0.045454545,0.409090909,0.034090909,0.75,1.833333333,0.015495868,2.363636364
300,"['BATA', 'KHAADI']",['Junaid Jamshad'],0.056818182,0.409090909,0.034090909,0.6,1.466666667,0.010847107,1.477272727
301,"['BATA', 'WARDA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
302,"['WARDA', 'Junaid Jamshad']",['BATA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
303,['WARDA'],"['BATA', 'Junaid Jamshad']",0.022727273,0.090909091,0.011363636,0.5,5.5,0.009297521,1.818181818
304,"['BATA', 'MARIA.B']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
305,"['METRO', 'MARIA.B']",['BATA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
306,"['BATA', 'SILKAVENUE']",['MARIA.B'],0.022727273,0.136363636,0.011363636,0.5,3.666666667,0.008264463,1.727272727
307,"['BATA', 'MARIA.B']",['SILKAVENUE'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
308,"['SILKAVENUE', 'MARIA.B']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
309,"['BATA', 'MARIA.B']",['GULAHMED'],0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
310,"['MARIA.B', 'GULAHMED']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
311,"['BATA', 'NDURE']",['METRO'],0.045454545,0.147727273,0.022727273,0.5,3.384615385,0.016012397,1.704545455
312,"['BATA', 'METRO']",['NDURE'],0.045454545,0.25,0.022727273,0.5,2,0.011363636,1.5
313,"['NDURE', 'METRO']",['BATA'],0.034090909,0.170454545,0.022727273,0.666666667,3.911111111,0.016916322,2.488636364
314,"['BATA', 'METRO']",['OUTFITTER'],0.045454545,0.477272727,0.022727273,0.5,1.047619048,0.001033058,1.045454545
315,"['METRO', 'SILKAVENUE']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
316,"['BATA', 'SILKAVENUE']",['METRO'],0.022727273,0.147727273,0.011363636,0.5,3.384615385,0.008006198,1.704545455
317,"['BEECHTREE', 'BATA']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
318,"['BEECHTREE', 'METRO']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
319,"['METRO', 'GULAHMED']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
320,"['NIKE', 'BATA']",['NDURE'],0.022727273,0.25,0.011363636,0.5,2,0.005681818,1.5
321,"['BEECHTREE', 'BATA']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
322,"['BEECHTREE', 'NDURE']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
323,"['BATA', 'NDURE']",['BONANZA'],0.045454545,0.170454545,0.022727273,0.5,2.933333333,0.014979339,1.659090909
324,"['BATA', 'BONANZA']",['NDURE'],0.045454545,0.25,0.022727273,0.5,2,0.011363636,1.5
325,"['LIMELIGHT', 'BATA']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
326,"['NIKE', 'BATA']",['BONANZA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
327,"['NIKE', 'BATA']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
328,"['BATA', 'NISHATLINEN']",['SILKAVENUE'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
329,"['BATA', 'SILKAVENUE']",['NISHATLINEN'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
330,"['BATA', 'NISHATLINEN']",['STYLO'],0.022727273,0.147727273,0.011363636,0.5,3.384615385,0.008006198,1.704545455
331,"['BATA', 'STYLO']",['NISHATLINEN'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
332,"['NISHATLINEN', 'STYLO']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
333,"['BATA', 'NISHATLINEN']",['KAYSERIA'],0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
334,"['BATA', 'KAYSERIA']",['NISHATLINEN'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
335,"['NISHATLINEN', 'KAYSERIA']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
336,"['BATA', 'NISHATLINEN']",['GULAHMED'],0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
337,"['NISHATLINEN', 'GULAHMED']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
338,"['BATA', 'NISHATLINEN']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
339,"['NISHATLINEN', 'KHAADI']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
340,"['BATA', 'STYLO']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
341,"['BEECHTREE', 'OUTFITTER']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
342,"['BEECHTREE', 'BATA']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
343,"['OUTFITTER', 'WARDA']",['BATA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
344,"['BATA', 'WARDA']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
345,['WARDA'],"['OUTFITTER', 'BATA']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
346,"['BATA', 'SILKAVENUE']",['KAYSERIA'],0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
347,"['BATA', 'KAYSERIA']",['SILKAVENUE'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
348,"['SILKAVENUE', 'KAYSERIA']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
349,"['BATA', 'SILKAVENUE']",['GULAHMED'],0.022727273,0.102272727,0.022727273,1,9.777777778,0.020402893,inf
350,"['BATA', 'GULAHMED']",['SILKAVENUE'],0.034090909,0.079545455,0.022727273,0.666666667,8.380952381,0.020015496,2.761363636
351,"['SILKAVENUE', 'GULAHMED']",['BATA'],0.022727273,0.170454545,0.022727273,1,5.866666667,0.018853306,inf
352,"['BATA', 'STYLO']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
353,"['BATA', 'WARDA']",['STYLO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
354,"['BATA', 'STYLO']",['WARDA'],0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
355,"['WARDA', 'STYLO']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
356,['WARDA'],"['BATA', 'STYLO']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
357,"['BATA', 'KAYSERIA']",['GULAHMED'],0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
358,"['KAYSERIA', 'GULAHMED']",['BATA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
359,"['BEECHTREE', 'BONANZA']",['LIMELIGHT'],0.011363636,0.125,0.011363636,1,8,0.009943182,inf
360,"['BEECHTREE', 'LIMELIGHT']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
361,"['BEECHTREE', 'BONANZA']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
362,"['BEECHTREE', 'METRO']",['BONANZA'],0.022727273,0.261363636,0.011363636,0.5,1.913043478,0.005423554,1.477272727
363,"['METRO', 'BONANZA']",['BEECHTREE'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
364,"['BEECHTREE', 'BONANZA']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
365,"['BEECHTREE', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
366,"['BEECHTREE', 'NDURE']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
367,"['BEECHTREE', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
368,"['BEECHTREE', 'GULAHMED']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
369,"['BEECHTREE', 'SAPPHIRE']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
370,"['LIMELIGHT', 'BEECHTREE']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
371,"['LIMELIGHT', 'GULAHMED']",['BEECHTREE'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
372,"['BEECHTREE', 'GULAHMED']",['LIMELIGHT'],0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
373,"['BEECHTREE', 'METRO']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
374,"['BEECHTREE', 'Junaid Jamshad']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
375,"['BEECHTREE', 'NIKE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
376,"['BEECHTREE', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
377,"['SANASAFINAZ', 'BEECHTREE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
378,"['SANASAFINAZ', 'Junaid Jamshad']",['BEECHTREE'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
379,"['BEECHTREE', 'Junaid Jamshad']",['SANASAFINAZ'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
380,"['BEECHTREE', 'METRO']",['LIMELIGHT'],0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
381,"['BEECHTREE', 'LIMELIGHT']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
382,"['METRO', 'LIMELIGHT']",['BEECHTREE'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
383,"['BEECHTREE', 'LIMELIGHT']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
384,"['BEECHTREE', 'KHAADI']",['LIMELIGHT'],0.011363636,0.125,0.011363636,1,8,0.009943182,inf
385,"['NIKE', 'BEECHTREE']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
386,"['NIKE', 'METRO']",['BEECHTREE'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
387,"['BEECHTREE', 'METRO']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
388,"['BEECHTREE', 'METRO']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
389,"['BEECHTREE', 'KHAADI']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
390,"['SANASAFINAZ', 'BEECHTREE']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
391,"['SANASAFINAZ', 'METRO']",['BEECHTREE'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
392,"['BEECHTREE', 'METRO']",['SANASAFINAZ'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
393,"['BEECHTREE', 'NDURE']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
394,"['BEECHTREE', 'SAPPHIRE']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
395,"['NDURE', 'SAPPHIRE']",['BEECHTREE'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
396,"['LIMELIGHT', 'BEECHTREE']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
397,"['BEECHTREE', 'NDURE']",['LIMELIGHT'],0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
398,"['SANASAFINAZ', 'BEECHTREE']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
399,"['SANASAFINAZ', 'NIKE']",['BEECHTREE'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
400,"['BEECHTREE', 'NIKE']",['SANASAFINAZ'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
401,"['LIMELIGHT', 'BEECHTREE']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
402,"['LIMELIGHT', 'SAPPHIRE']",['BEECHTREE'],0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
403,"['BEECHTREE', 'SAPPHIRE']",['LIMELIGHT'],0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
404,"['BONANZA', ' BORJAN']",['GULAHMED'],0.034090909,0.193181818,0.022727273,0.666666667,3.450980392,0.016141529,2.420454545
